Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Left Eye Openness, Right Eye Openness, Gaze on Left, Gaze on Middle, Gaze on Right
'1731041630981,'2024-11-08 15:53:50.981,0,200,-1,-1,-1,-1,0,0,0
'1731041630990,'2024-11-08 15:53:50.990,0,200,-1,-1,-1,-1,0,0,0
'1731041631007,'2024-11-08 15:53:51.007,0,200,-1,-1,-1,-1,0,0,0
'1731041631015,'2024-11-08 15:53:51.015,0,200,-1,-1,-1,-1,0,0,0
'1731041631035,'2024-11-08 15:53:51.035,0,200,-1,-1,-1,-1,0,0,0
'1731041631055,'2024-11-08 15:53:51.055,0,0,-1,-1,-1,-1,0,1,0
'1731041631064,'2024-11-08 15:53:51.064,0,0,-1,-1,-1,-1,0,1,0
'1731041631073,'2024-11-08 15:53:51.073,0,0,-1,-1,-1,-1,0,1,0
'1731041631093,'2024-11-08 15:53:51.093,0,0,-1,-1,-1,-1,0,1,0
'1731041631102,'2024-11-08 15:53:51.102,0,0,-1,-1,-1,-1,0,1,0
'1731041631110,'2024-11-08 15:53:51.110,0,0,-1,-1,-1,-1,0,1,0
'1731041631119,'2024-11-08 15:53:51.119,0,0,-1,-1,-1,-1,0,1,0
'1731041631136,'2024-11-08 15:53:51.136,0,0,-1,-1,-1,-1,0,1,0
'1731041631153,'2024-11-08 15:53:51.153,0,200,-1,-1,-1,-1,0,0,0
'1731041631162,'2024-11-08 15:53:51.162,0,200,-1,-1,-1,-1,0,0,0
'1731041631170,'2024-11-08 15:53:51.170,0,200,-1,-1,-1,-1,0,0,0
'1731041631186,'2024-11-08 15:53:51.186,0,200,-1,-1,-1,-1,0,0,0
'1731041631203,'2024-11-08 15:53:51.203,0,200,-1,-1,-1,-1,0,0,0
'1731041631220,'2024-11-08 15:53:51.220,0,0,-1,-1,-1,-1,0,1,0
'1731041631237,'2024-11-08 15:53:51.237,0,0,-1,-1,-1,-1,0,1,0
'1731041631246,'2024-11-08 15:53:51.246,0,0,-1,-1,-1,-1,0,1,0
'1731041631255,'2024-11-08 15:53:51.255,0,0,-1,-1,-1,-1,0,1,0
'1731041631272,'2024-11-08 15:53:51.272,0,200,-1,-1,-1,-1,0,0,0
'1731041631289,'2024-11-08 15:53:51.289,0,200,-1,-1,-1,-1,0,0,0
'1731041631298,'2024-11-08 15:53:51.298,0,200,-1,-1,-1,-1,0,0,0
'1731041631307,'2024-11-08 15:53:51.307,0,200,-1,-1,-1,-1,0,0,0
'1731041631317,'2024-11-08 15:53:51.317,0,200,-1,-1,-1,-1,0,0,0
'1731041631334,'2024-11-08 15:53:51.334,0,200,-1,-1,-1,-1,0,0,0
'1731041631343,'2024-11-08 15:53:51.343,0,200,-1,-1,-1,-1,0,0,0
'1731041631352,'2024-11-08 15:53:51.352,0,200,-1,-1,-1,-1,0,0,0
'1731041631369,'2024-11-08 15:53:51.369,0,200,-1,-1,-1,-1,0,0,0
'1731041631386,'2024-11-08 15:53:51.386,0,200,-1,-1,-1,-1,0,0,0
'1731041631396,'2024-11-08 15:53:51.396,0,200,-1,-1,-1,-1,0,0,0
'1731041631404,'2024-11-08 15:53:51.404,0,200,-1,-1,-1,-1,0,0,0
'1731041631421,'2024-11-08 15:53:51.421,0,200,-1,-1,-1,-1,0,0,0
'1731041631430,'2024-11-08 15:53:51.430,0,200,-1,-1,-1,-1,0,0,0
'1731041631463,'2024-11-08 15:53:51.463,0,200,-1,-1,-1,-1,0,0,0
'1731041631472,'2024-11-08 15:53:51.472,0,200,-1,-1,-1,-1,0,0,0
'1731041631480,'2024-11-08 15:53:51.480,0,200,-1,-1,-1,-1,0,0,0
'1731041631498,'2024-11-08 15:53:51.498,0,200,-1,-1,-1,-1,0,0,0
'1731041631516,'2024-11-08 15:53:51.516,0,200,-1,-1,-1,-1,0,0,0
'1731041631524,'2024-11-08 15:53:51.524,0,200,-1,-1,-1,-1,0,0,0
'1731041631534,'2024-11-08 15:53:51.534,0,200,-1,-1,-1,-1,0,0,0
'1731041631559,'2024-11-08 15:53:51.559,0,200,-1,-1,-1,-1,0,0,0
'1731041631575,'2024-11-08 15:53:51.575,0,200,-1,-1,-1,-1,0,0,0
'1731041631592,'2024-11-08 15:53:51.592,0,200,-1,-1,-1,-1,0,0,0
'1731041631608,'2024-11-08 15:53:51.608,0,200,-1,-1,-1,-1,0,0,0
'1731041631617,'2024-11-08 15:53:51.617,0,200,-1,-1,-1,-1,0,0,0
'1731041631634,'2024-11-08 15:53:51.634,0,200,-1,-1,-1,-1,0,0,0
'1731041631652,'2024-11-08 15:53:51.652,0,200,-1,-1,-1,-1,0,0,0
'1731041631660,'2024-11-08 15:53:51.660,0,200,-1,-1,-1,-1,0,0,0
'1731041631677,'2024-11-08 15:53:51.677,0,200,-1,-1,-1,-1,0,0,0
'1731041631685,'2024-11-08 15:53:51.685,0,200,-1,-1,-1,-1,0,0,0
'1731041631694,'2024-11-08 15:53:51.694,0,200,-1,-1,-1,-1,0,0,0
'1731041631711,'2024-11-08 15:53:51.711,0,200,-1,-1,-1,-1,0,0,0
'1731041631720,'2024-11-08 15:53:51.720,0,200,-1,-1,-1,-1,0,0,0
'1731041631737,'2024-11-08 15:53:51.737,0,200,-1,-1,-1,-1,0,0,0
'1731041631753,'2024-11-08 15:53:51.753,0,200,-1,-1,-1,-1,0,0,0
'1731041631762,'2024-11-08 15:53:51.762,0,200,-1,-1,-1,-1,0,0,0
'1731041631771,'2024-11-08 15:53:51.771,0,200,-1,-1,-1,-1,0,0,0
'1731041631780,'2024-11-08 15:53:51.780,0,200,-1,-1,-1,-1,0,0,0
'1731041631797,'2024-11-08 15:53:51.797,0,200,-1,-1,-1,-1,0,0,0
'1731041631806,'2024-11-08 15:53:51.806,0,200,-1,-1,-1,-1,0,0,0
'1731041631824,'2024-11-08 15:53:51.824,0,200,-1,-1,-1,-1,0,0,0
'1731041631841,'2024-11-08 15:53:51.841,0,200,-1,-1,-1,-1,0,0,0
'1731041631850,'2024-11-08 15:53:51.850,0,200,-1,-1,-1,-1,0,0,0
'1731041631859,'2024-11-08 15:53:51.859,0,200,-1,-1,-1,-1,0,0,0
'1731041631876,'2024-11-08 15:53:51.876,0,200,-1,-1,-1,-1,0,0,0
'1731041631885,'2024-11-08 15:53:51.885,0,200,-1,-1,-1,-1,0,0,0
'1731041631894,'2024-11-08 15:53:51.894,0,200,-1,-1,-1,-1,0,0,0
'1731041631912,'2024-11-08 15:53:51.912,0,200,-1,-1,-1,-1,0,0,0
'1731041631928,'2024-11-08 15:53:51.928,0,200,-1,-1,-1,-1,0,0,0
'1731041631937,'2024-11-08 15:53:51.937,0,200,-1,-1,-1,-1,0,0,0
'1731041631946,'2024-11-08 15:53:51.946,0,200,-1,-1,-1,-1,0,0,0
'1731041631955,'2024-11-08 15:53:51.955,0,200,-1,-1,-1,-1,0,0,0
'1731041631973,'2024-11-08 15:53:51.973,0,200,-1,-1,-1,-1,0,0,0
'1731041631982,'2024-11-08 15:53:51.982,0,200,-1,-1,-1,-1,0,0,0
'1731041631991,'2024-11-08 15:53:51.991,0,200,-1,-1,-1,-1,0,0,0
'1731041632000,'2024-11-08 15:53:52.000,0,200,-1,-1,-1,-1,0,0,0
'1731041632017,'2024-11-08 15:53:52.017,0,200,-1,-1,-1,-1,0,0,0
'1731041632026,'2024-11-08 15:53:52.026,0,200,-1,-1,-1,-1,0,0,0
'1731041632034,'2024-11-08 15:53:52.034,0,200,-1,-1,-1,-1,0,0,0
'1731041632043,'2024-11-08 15:53:52.043,0,200,-1,-1,-1,-1,0,0,0
'1731041632053,'2024-11-08 15:53:52.053,0,200,-1,-1,-1,-1,0,0,0
'1731041632061,'2024-11-08 15:53:52.061,0,200,-1,-1,-1,-1,0,0,0
'1731041632070,'2024-11-08 15:53:52.070,0,200,-1,-1,-1,-1,0,0,0
'1731041632087,'2024-11-08 15:53:52.087,0,200,-1,-1,-1,-1,0,0,0
'1731041632095,'2024-11-08 15:53:52.095,0,200,-1,-1,-1,-1,0,0,0
'1731041632103,'2024-11-08 15:53:52.103,0,200,-1,-1,-1,-1,0,0,0
'1731041632112,'2024-11-08 15:53:52.112,0,200,-1,-1,-1,-1,0,0,0
'1731041632129,'2024-11-08 15:53:52.129,0,200,-1,-1,-1,-1,0,0,0
'1731041632138,'2024-11-08 15:53:52.138,0,200,-1,-1,-1,-1,0,0,0
'1731041632154,'2024-11-08 15:53:52.154,0,200,-1,-1,-1,-1,0,0,0
'1731041632163,'2024-11-08 15:53:52.163,0,200,-1,-1,-1,-1,0,0,0
'1731041632180,'2024-11-08 15:53:52.180,0,200,-1,-1,-1,-1,0,0,0
'1731041632188,'2024-11-08 15:53:52.188,0,200,-1,-1,-1,-1,0,0,0
'1731041632196,'2024-11-08 15:53:52.196,0,200,-1,-1,-1,-1,0,0,0
'1731041632213,'2024-11-08 15:53:52.213,0,200,-1,-1,-1,-1,0,0,0
'1731041632221,'2024-11-08 15:53:52.221,0,200,-1,-1,-1,-1,0,0,0
'1731041632238,'2024-11-08 15:53:52.238,0,200,-1,-1,-1,-1,0,0,0
'1731041632255,'2024-11-08 15:53:52.255,0,200,-1,-1,-1,-1,0,0,0
'1731041632264,'2024-11-08 15:53:52.264,0,200,-1,-1,-1,-1,0,0,0
'1731041632272,'2024-11-08 15:53:52.272,0,200,-1,-1,-1,-1,0,0,0
'1731041632281,'2024-11-08 15:53:52.281,0,200,-1,-1,-1,-1,0,0,0
'1731041632290,'2024-11-08 15:53:52.290,0,200,-1,-1,-1,-1,0,0,0
'1731041632298,'2024-11-08 15:53:52.298,0,200,-1,-1,-1,-1,0,0,0
'1731041632307,'2024-11-08 15:53:52.307,0,200,-1,-1,-1,-1,0,0,0
'1731041632316,'2024-11-08 15:53:52.316,0,200,-1,-1,-1,-1,0,0,0
'1731041632333,'2024-11-08 15:53:52.333,0,200,-1,-1,-1,-1,0,0,0
'1731041632342,'2024-11-08 15:53:52.342,0,200,-1,-1,-1,-1,0,0,0
'1731041632350,'2024-11-08 15:53:52.350,0,200,-1,-1,-1,-1,0,0,0
'1731041632359,'2024-11-08 15:53:52.359,0,200,-1,-1,-1,-1,0,0,0
'1731041632367,'2024-11-08 15:53:52.367,0,200,-1,-1,-1,-1,0,0,0
'1731041632384,'2024-11-08 15:53:52.384,0,200,-1,-1,-1,-1,0,0,0
'1731041632393,'2024-11-08 15:53:52.393,0,200,-1,-1,-1,-1,0,0,0
'1731041632401,'2024-11-08 15:53:52.401,0,200,-1,-1,-1,-1,0,0,0
'1731041632410,'2024-11-08 15:53:52.410,0,200,-1,-1,-1,-1,0,0,0
'1731041632419,'2024-11-08 15:53:52.419,0,200,-1,-1,-1,-1,0,0,0
'1731041632427,'2024-11-08 15:53:52.427,0,200,-1,-1,-1,-1,0,0,0
'1731041632436,'2024-11-08 15:53:52.436,0,200,-1,-1,-1,-1,0,0,0
'1731041632453,'2024-11-08 15:53:52.453,0,200,-1,-1,-1,-1,0,0,0
'1731041632478,'2024-11-08 15:53:52.478,0,200,-1,-1,-1,-1,0,0,0
'1731041632487,'2024-11-08 15:53:52.487,0,200,-1,-1,-1,-1,0,0,0
'1731041632505,'2024-11-08 15:53:52.505,0,200,-1,-1,-1,-1,0,0,0
'1731041632513,'2024-11-08 15:53:52.513,0,200,-1,-1,-1,-1,0,0,0
'1731041632522,'2024-11-08 15:53:52.522,0,200,-1,-1,-1,-1,0,0,0
'1731041632531,'2024-11-08 15:53:52.531,0,200,-1,-1,-1,-1,0,0,0
'1731041632539,'2024-11-08 15:53:52.539,0,200,-1,-1,-1,-1,0,0,0
'1731041632556,'2024-11-08 15:53:52.556,0,200,-1,-1,-1,-1,0,0,0
'1731041632565,'2024-11-08 15:53:52.565,0,200,-1,-1,-1,-1,0,0,0
'1731041632581,'2024-11-08 15:53:52.581,0,200,-1,-1,-1,-1,0,0,0
'1731041632598,'2024-11-08 15:53:52.598,0,200,-1,-1,-1,-1,0,0,0
'1731041632615,'2024-11-08 15:53:52.615,0,200,-1,-1,-1,-1,0,0,0
'1731041632632,'2024-11-08 15:53:52.632,0,200,-1,-1,-1,-1,0,0,0
'1731041632640,'2024-11-08 15:53:52.640,0,200,-1,-1,-1,-1,0,0,0
'1731041632649,'2024-11-08 15:53:52.649,0,200,-1,-1,-1,-1,0,0,0
'1731041632658,'2024-11-08 15:53:52.658,0,200,-1,-1,-1,-1,0,0,0
'1731041632667,'2024-11-08 15:53:52.667,0,200,-1,-1,-1,-1,0,0,0
'1731041632683,'2024-11-08 15:53:52.683,0,200,-1,-1,-1,-1,0,0,0
'1731041632692,'2024-11-08 15:53:52.692,0,200,-1,-1,-1,-1,0,0,0
'1731041632700,'2024-11-08 15:53:52.700,0,200,-1,-1,-1,-1,0,0,0
'1731041632709,'2024-11-08 15:53:52.709,0,200,-1,-1,-1,-1,0,0,0
'1731041632717,'2024-11-08 15:53:52.717,0,200,-1,-1,-1,-1,0,0,0
'1731041632735,'2024-11-08 15:53:52.735,0,200,-1,-1,-1,-1,0,0,0
'1731041632744,'2024-11-08 15:53:52.744,0,200,-1,-1,-1,-1,0,0,0
'1731041632753,'2024-11-08 15:53:52.753,0,200,-1,-1,-1,-1,0,0,0
'1731041632762,'2024-11-08 15:53:52.762,0,200,-1,-1,-1,-1,0,0,0
'1731041632779,'2024-11-08 15:53:52.779,0,200,-1,-1,-1,-1,0,0,0
'1731041632788,'2024-11-08 15:53:52.788,0,200,-1,-1,-1,-1,0,0,0
'1731041632796,'2024-11-08 15:53:52.796,0,200,-1,-1,-1,-1,0,0,0
'1731041632805,'2024-11-08 15:53:52.805,0,200,-1,-1,-1,-1,0,0,0
'1731041632814,'2024-11-08 15:53:52.814,0,200,-1,-1,-1,-1,0,0,0
'1731041632831,'2024-11-08 15:53:52.831,0,200,-1,-1,-1,-1,0,0,0
'1731041632840,'2024-11-08 15:53:52.840,0,200,-1,-1,-1,-1,0,0,0
'1731041632848,'2024-11-08 15:53:52.848,0,200,-1,-1,-1,-1,0,0,0
'1731041632856,'2024-11-08 15:53:52.856,0,200,-1,-1,-1,-1,0,0,0
'1731041632866,'2024-11-08 15:53:52.866,0,200,-1,-1,-1,-1,0,0,0
'1731041632875,'2024-11-08 15:53:52.875,0,200,-1,-1,-1,-1,0,0,0
'1731041632883,'2024-11-08 15:53:52.883,0,200,-1,-1,-1,-1,0,0,0
'1731041632892,'2024-11-08 15:53:52.892,0,200,-1,-1,-1,-1,0,0,0
'1731041632901,'2024-11-08 15:53:52.901,0,200,-1,-1,-1,-1,0,0,0
'1731041632918,'2024-11-08 15:53:52.918,0,200,-1,-1,-1,-1,0,0,0
'1731041632927,'2024-11-08 15:53:52.927,0,200,-1,-1,-1,-1,0,0,0
'1731041632936,'2024-11-08 15:53:52.936,0,200,-1,-1,-1,-1,0,0,0
'1731041632945,'2024-11-08 15:53:52.945,0,200,-1,-1,-1,-1,0,0,0
'1731041632954,'2024-11-08 15:53:52.954,0,200,-1,-1,-1,-1,0,0,0
'1731041632971,'2024-11-08 15:53:52.971,0,200,-1,-1,-1,-1,0,0,0
'1731041632979,'2024-11-08 15:53:52.979,0,200,-1,-1,-1,-1,0,0,0
'1731041632987,'2024-11-08 15:53:52.987,0,200,-1,-1,-1,-1,0,0,0
'1731041632996,'2024-11-08 15:53:52.996,0,200,-1,-1,-1,-1,0,0,0
'1731041633004,'2024-11-08 15:53:53.004,0,200,-1,-1,-1,-1,0,0,0
'1731041633012,'2024-11-08 15:53:53.012,0,200,-1,-1,-1,-1,0,0,0
'1731041633020,'2024-11-08 15:53:53.020,0,200,-1,-1,-1,-1,0,0,0
'1731041633037,'2024-11-08 15:53:53.037,0,200,-1,-1,-1,-1,0,0,0
'1731041633046,'2024-11-08 15:53:53.046,0,200,-1,-1,-1,-1,0,0,0
'1731041633054,'2024-11-08 15:53:53.054,0,200,-1,-1,-1,-1,0,0,0
'1731041633072,'2024-11-08 15:53:53.072,0,200,-1,-1,-1,-1,0,0,0
'1731041633080,'2024-11-08 15:53:53.080,0,200,-1,-1,-1,-1,0,0,0
'1731041633096,'2024-11-08 15:53:53.096,0,200,-1,-1,-1,-1,0,0,0
'1731041633104,'2024-11-08 15:53:53.104,0,200,-1,-1,-1,-1,0,0,0
'1731041633113,'2024-11-08 15:53:53.113,0,200,-1,-1,-1,-1,0,0,0
'1731041633121,'2024-11-08 15:53:53.121,0,200,-1,-1,-1,-1,0,0,0
'1731041633130,'2024-11-08 15:53:53.130,0,200,-1,-1,-1,-1,0,0,0
'1731041633139,'2024-11-08 15:53:53.139,0,200,-1,-1,-1,-1,0,0,0
'1731041633155,'2024-11-08 15:53:53.155,0,200,-1,-1,-1,-1,0,0,0
'1731041633172,'2024-11-08 15:53:53.172,0,200,-1,-1,-1,-1,0,0,0
'1731041633181,'2024-11-08 15:53:53.181,0,200,-1,-1,-1,-1,0,0,0
'1731041633189,'2024-11-08 15:53:53.189,0,200,-1,-1,-1,-1,0,0,0
'1731041633197,'2024-11-08 15:53:53.197,0,200,-1,-1,-1,-1,0,0,0
'1731041633205,'2024-11-08 15:53:53.205,0,200,-1,-1,-1,-1,0,0,0
'1731041633223,'2024-11-08 15:53:53.223,0,200,-1,-1,-1,-1,0,0,0
'1731041633232,'2024-11-08 15:53:53.232,0,200,-1,-1,-1,-1,0,0,0
'1731041633241,'2024-11-08 15:53:53.241,0,200,-1,-1,-1,-1,0,0,0
'1731041633258,'2024-11-08 15:53:53.258,0,200,-1,-1,-1,-1,0,0,0
'1731041633267,'2024-11-08 15:53:53.267,0,200,-1,-1,-1,-1,0,0,0
'1731041633275,'2024-11-08 15:53:53.275,0,200,-1,-1,-1,-1,0,0,0
'1731041633284,'2024-11-08 15:53:53.284,0,200,-1,-1,-1,-1,0,0,0
'1731041633292,'2024-11-08 15:53:53.292,0,200,-1,-1,-1,-1,0,0,0
'1731041633310,'2024-11-08 15:53:53.310,0,200,-1,-1,-1,-1,0,0,0
'1731041633318,'2024-11-08 15:53:53.318,0,200,-1,-1,-1,-1,0,0,0
'1731041633327,'2024-11-08 15:53:53.327,0,200,-1,-1,-1,-1,0,0,0
'1731041633343,'2024-11-08 15:53:53.343,0,200,-1,-1,-1,-1,0,0,0
'1731041633352,'2024-11-08 15:53:53.352,0,200,-1,-1,-1,-1,0,0,0
'1731041633360,'2024-11-08 15:53:53.360,0,200,-1,-1,-1,-1,0,0,0
'1731041633368,'2024-11-08 15:53:53.368,0,200,-1,-1,-1,-1,0,0,0
'1731041633385,'2024-11-08 15:53:53.385,0,200,-1,-1,-1,-1,0,0,0
'1731041633393,'2024-11-08 15:53:53.393,0,200,-1,-1,-1,-1,0,0,0
'1731041633401,'2024-11-08 15:53:53.401,0,200,-1,-1,-1,-1,0,0,0
'1731041633418,'2024-11-08 15:53:53.418,0,200,-1,-1,-1,-1,0,0,0
'1731041633426,'2024-11-08 15:53:53.426,0,200,-1,-1,-1,-1,0,0,0
'1731041633434,'2024-11-08 15:53:53.434,0,200,-1,-1,-1,-1,0,0,0
'1731041633443,'2024-11-08 15:53:53.443,0,200,-1,-1,-1,-1,0,0,0
'1731041633460,'2024-11-08 15:53:53.460,0,200,-1,-1,-1,-1,0,0,0
'1731041633468,'2024-11-08 15:53:53.468,0,200,-1,-1,-1,-1,0,0,0
'1731041633486,'2024-11-08 15:53:53.486,0,200,-1,-1,-1,-1,0,0,0
'1731041633503,'2024-11-08 15:53:53.503,0,200,-1,-1,-1,-1,0,0,0
'1731041633511,'2024-11-08 15:53:53.511,0,200,-1,-1,-1,-1,0,0,0
'1731041633528,'2024-11-08 15:53:53.528,0,200,-1,-1,-1,-1,0,0,0
'1731041633546,'2024-11-08 15:53:53.546,0,200,-1,-1,-1,-1,0,0,0
'1731041633554,'2024-11-08 15:53:53.554,0,200,-1,-1,-1,-1,0,0,0
'1731041633563,'2024-11-08 15:53:53.563,0,200,-1,-1,-1,-1,0,0,0
'1731041633572,'2024-11-08 15:53:53.572,0,200,-1,-1,-1,-1,0,0,0
'1731041633590,'2024-11-08 15:53:53.590,0,200,-1,-1,-1,-1,0,0,0
'1731041633599,'2024-11-08 15:53:53.599,0,200,-1,-1,-1,-1,0,0,0
'1731041633617,'2024-11-08 15:53:53.617,0,200,-1,-1,-1,-1,0,0,0
'1731041633626,'2024-11-08 15:53:53.626,0,200,-1,-1,-1,-1,0,0,0
'1731041633634,'2024-11-08 15:53:53.634,0,200,-1,-1,-1,-1,0,0,0
'1731041633650,'2024-11-08 15:53:53.650,0,200,-1,-1,-1,-1,0,0,0
'1731041633659,'2024-11-08 15:53:53.659,0,200,-1,-1,-1,-1,0,0,0
'1731041633668,'2024-11-08 15:53:53.668,0,200,-1,-1,-1,-1,0,0,0
'1731041633685,'2024-11-08 15:53:53.685,0,200,-1,-1,-1,-1,0,0,0
'1731041633694,'2024-11-08 15:53:53.694,0,200,-1,-1,-1,-1,0,0,0
'1731041633703,'2024-11-08 15:53:53.703,0,200,-1,-1,-1,-1,0,0,0
'1731041633720,'2024-11-08 15:53:53.720,0,200,-1,-1,-1,-1,0,0,0
'1731041633729,'2024-11-08 15:53:53.729,0,200,-1,-1,-1,-1,0,0,0
'1731041633746,'2024-11-08 15:53:53.746,0,200,-1,-1,-1,-1,0,0,0
'1731041633754,'2024-11-08 15:53:53.754,0,200,-1,-1,-1,-1,0,0,0
'1731041633762,'2024-11-08 15:53:53.762,0,200,-1,-1,-1,-1,0,0,0
'1731041633780,'2024-11-08 15:53:53.780,0,200,-1,-1,-1,-1,0,0,0
'1731041633806,'2024-11-08 15:53:53.806,0,200,-1,-1,-1,-1,0,0,0
'1731041633815,'2024-11-08 15:53:53.815,0,200,-1,-1,-1,-1,0,0,0
'1731041633823,'2024-11-08 15:53:53.823,0,200,-1,-1,-1,-1,0,0,0
'1731041633842,'2024-11-08 15:53:53.842,0,200,-1,-1,-1,-1,0,0,0
'1731041633850,'2024-11-08 15:53:53.850,0,200,-1,-1,-1,-1,0,0,0
'1731041633859,'2024-11-08 15:53:53.859,0,200,-1,-1,-1,-1,0,0,0
'1731041633875,'2024-11-08 15:53:53.875,0,200,-1,-1,-1,-1,0,0,0
'1731041633884,'2024-11-08 15:53:53.884,0,200,-1,-1,-1,-1,0,0,0
'1731041633893,'2024-11-08 15:53:53.893,0,200,-1,-1,-1,-1,0,0,0
'1731041633910,'2024-11-08 15:53:53.910,0,200,-1,-1,-1,-1,0,0,0
'1731041633918,'2024-11-08 15:53:53.918,0,200,-1,-1,-1,-1,0,0,0
'1731041633944,'2024-11-08 15:53:53.944,0,200,-1,-1,-1,-1,0,0,0
'1731041633952,'2024-11-08 15:53:53.952,0,200,-1,-1,-1,-1,0,0,0
'1731041633971,'2024-11-08 15:53:53.971,0,200,-1,-1,-1,-1,0,0,0
'1731041633979,'2024-11-08 15:53:53.979,0,200,-1,-1,-1,-1,0,0,0
'1731041633988,'2024-11-08 15:53:53.988,0,200,-1,-1,-1,-1,0,0,0
'1731041633997,'2024-11-08 15:53:53.997,0,200,-1,-1,-1,-1,0,0,0
'1731041634005,'2024-11-08 15:53:54.005,0,200,-1,-1,-1,-1,0,0,0
'1731041634040,'2024-11-08 15:53:54.040,0,200,-1,-1,-1,-1,0,0,0
